crime_id,date_rptd,date_occ,time_occ,area,area_name,crim_cd,crim_cd_desc,vict_age,vict_sex,vict_descent,location,lat,lon
231714881,2023-09-07,2023-09-07,1955,17,Devonshire,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,19900    RINALDI                      ST,34.2753,-118.5681
231913880,2023-09-07,2023-08-31,1,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",28,F,B,8500    TOBIAS                       AV,34.2248,-118.4517
232113891,2023-09-07,2023-09-07,1300,21,Topanga,510,VEHICLE - STOLEN,0,X,X,6400    FALLBROOK                    AV,34.1883,-118.6274
231714785,2023-09-07,2023-09-07,1435,17,Devonshire,310,BURGLARY,48,M,A,11300    QUAIL CREEK                  RD,34.2762,-118.5563
232113916,2023-09-07,2023-07-13,1930,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,W,6600    FALLBROOK                    AV,34.1883,-118.6274
231913861,2023-09-07,2023-09-06,130,19,Mission,626,INTIMATE PARTNER - SIMPLE ASSAULT,31,F,H,8500    WILLIS                       AV,34.2247,-118.4553
231913887,2023-09-08,2023-09-07,2330,19,Mission,626,INTIMATE PARTNER - SIMPLE ASSAULT,34,F,H,8300    VAN NUYS                     BL,34.2215,-118.4488
231913888,2023-09-08,2023-09-06,1800,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,14500    BLYTHE                       ST,34.2152,-118.4488
231913949,2023-09-08,2023-09-08,1340,19,Mission,901,VIOLATION OF RESTRAINING ORDER,51,M,A,14800    ROSCOE                       BL,34.2215,-118.4553
231913921,2023-09-08,2023-09-08,1230,19,Mission,901,VIOLATION OF RESTRAINING ORDER,47,F,H,14600    BLYTHE                       ST,34.2152,-118.4510
231913930,2023-09-08,2023-09-08,2000,19,Mission,210,ROBBERY,0,X,X,9000    WOODMAN                      AV,34.2342,-118.4436
230513314,2023-09-08,2023-09-08,1740,5,Harbor,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,O,18500 S  NORMANDIE                    AV,33.8627,-118.2992
230513322,2023-09-08,2023-09-08,900,5,Harbor,350,"THEFT, PERSON",21,M,H,19500    NORMANDIE                    AV,33.8542,-118.2992
231913941,2023-09-09,2023-09-09,432,19,Mission,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,H,8800    TOBIAS                       AV,34.2299,-118.4517
231913931,2023-09-09,2023-09-09,1230,19,Mission,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,H,VAN NUYS                     BL,34.2152,-118.4488
232113986,2023-09-09,2023-09-01,2130,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,6600    FALLBROOK                    AV,34.1883,-118.6274
231913947,2023-09-09,2023-09-09,615,19,Mission,624,BATTERY - SIMPLE ASSAULT,29,M,H,9000    KESTER                       AV,34.2337,-118.4575
232113982,2023-09-09,2023-08-22,1955,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,6600    FALLBROOK                    AV,34.1883,-118.6274
232113985,2023-09-09,2023-08-29,2058,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,6600    FALLBROOK                    AV,34.1883,-118.6274
232113934,2023-09-09,2023-08-26,2100,21,Topanga,510,VEHICLE - STOLEN,0,X,X,23200    VICTORY                      BL,34.1864,-118.6315
231416980,2023-09-09,2023-09-08,1700,14,Pacific,510,VEHICLE - STOLEN,0,X,X,12300    ALLIN                        ST,33.9890,-118.4168
231913936,2023-09-09,2023-09-09,600,19,Mission,510,VEHICLE - STOLEN,0,X,X,14100    LANARK                       ST,34.2167,-118.4406
231913955,2023-09-09,2023-09-09,1550,19,Mission,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,H,CEDROS,34.2247,-118.4536
231913966,2023-09-09,2023-09-02,1025,19,Mission,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,X,14300    ROSCOE                       BL,34.2264,-118.4493
231913958,2023-09-09,2023-09-08,1000,19,Mission,510,VEHICLE - STOLEN,0,X,X,9500    VAN NUYS                     BL,34.2427,-118.4502
230513309,2023-09-09,2023-09-09,1300,5,Harbor,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,38,F,O,19200    HARBORGATE                   WY,33.8563,-118.3035
230513426,2023-09-09,2023-09-09,1445,5,Harbor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",55,M,B,19500    NORMANDIE                    AV,33.8542,-118.2992
231714957,2023-09-10,2023-09-01,1525,17,Devonshire,761,BRANDISH WEAPON,21,F,W,20000    RINALDI                      ST,34.2756,-118.5702
232113988,2023-09-10,2023-08-31,1616,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,6700    FALLBROOK                    AV,34.1883,-118.6274
230513637,2023-09-10,2023-09-10,2240,5,Harbor,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,X,190TH                        ST,33.8583,-118.2992
231418019,2023-09-11,2023-09-11,1000,14,Pacific,624,BATTERY - SIMPLE ASSAULT,13,M,B,12500    BRADDOCK                     DR,33.9884,-118.4205
231714972,2023-09-11,2023-09-11,1445,17,Devonshire,624,BATTERY - SIMPLE ASSAULT,26,M,H,19700    RINALDI                      ST,34.2749,-118.5621
232114040,2023-09-11,2023-08-02,800,21,Topanga,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",65,F,C,22700    OXNARD                       ST,34.1885,-118.6190
231417060,2023-09-11,2023-08-31,2126,14,Pacific,354,THEFT OF IDENTITY,65,F,O,7200    CRESCENT PK,33.9759,-118.4156
232114533,2023-09-11,2023-07-29,2045,21,Topanga,121,"RAPE, FORCIBLE",15,F,W,6600    SEDAN                        AV,34.1899,-118.6294
231913995,2023-09-11,2023-09-10,1215,19,Mission,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,M,H,8500    WILLIS                       AV,34.2247,-118.4553
231417971,2023-09-11,2023-09-11,1000,14,Pacific,624,BATTERY - SIMPLE ASSAULT,13,F,B,12500    BRADDOCK                     DR,33.9884,-118.4205
231914054,2023-09-11,2023-09-11,2245,19,Mission,626,INTIMATE PARTNER - SIMPLE ASSAULT,37,F,H,8600    CEDROS                       AV,34.2265,-118.4565
231914007,2023-09-11,2023-09-10,200,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,O,15000    ROSCOE                       BL,34.2215,-118.4592
231715020,2023-09-12,2023-09-12,100,17,Devonshire,310,BURGLARY,0,X,X,19900    RINALDI                      ST,34.2753,-118.5681
232114074,2023-09-12,2023-09-11,1115,21,Topanga,330,BURGLARY FROM VEHICLE,66,M,W,22800    VICTORY                      BL,34.1865,-118.6235
231914057,2023-09-12,2023-09-11,800,19,Mission,510,VEHICLE - STOLEN,0,X,X,8400    CEDROS                       AV,34.2231,-118.4536
232114063,2023-09-12,2023-09-10,1200,21,Topanga,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",43,F,W,6000    FALLBROOK                    AV,34.1883,-118.6274
231914078,2023-09-12,2023-09-12,1415,19,Mission,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),33,M,H,8300    VAN NUYS                     BL,34.2215,-118.4488
232114066,2023-09-12,2023-09-09,700,21,Topanga,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",53,F,W,6400    FALLBROOK                    AV,34.1883,-118.6274
231914058,2023-09-12,2023-09-12,300,19,Mission,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,X,8600    VAN NUYS                     BL,34.2264,-118.4494
231914076,2023-09-12,2023-09-12,1110,19,Mission,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,H,ROSCOE,34.2215,-118.4488
231715142,2023-09-12,2023-08-09,1200,17,Devonshire,649,DOCUMENT FORGERY / STOLEN FELONY,0,X,X,19700    RINALDI                      ST,34.2749,-118.5621
231914075,2023-09-12,2023-09-12,1110,19,Mission,850,INDECENT EXPOSURE,23,F,H,ROSCOE,34.2215,-118.4488
231914174,2023-09-13,2016-04-29,800,19,Mission,354,THEFT OF IDENTITY,61,M,W,8100    WILLIS                       AV,34.2179,-118.4553
231914102,2023-09-13,2023-09-12,1700,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,14600    LANARK                       ST,34.2179,-118.4516
231417207,2023-09-13,2023-09-12,1630,14,Pacific,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),29,M,B,5000 S  CENTINELA                    AV,33.9867,-118.4155
231417394,2023-09-13,2023-08-21,1200,14,Pacific,354,THEFT OF IDENTITY,71,F,W,5100    RANDALL                      ST,33.9877,-118.4132
231914092,2023-09-13,2023-08-29,1200,19,Mission,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),4,F,H,8100    CEDROS                       AV,34.2179,-118.4536
231914169,2023-09-13,2023-09-13,210,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,14300    ROSCOE                       BL,34.2264,-118.4493
231914101,2023-09-13,2023-09-13,430,19,Mission,626,INTIMATE PARTNER - SIMPLE ASSAULT,26,M,H,8700    TILDEN                       AV,34.2279,-118.4483
231914146,2023-09-13,2023-09-13,1445,19,Mission,625,OTHER ASSAULT,31,M,W,14600    LANARK                       ST,34.2179,-118.4516
231914145,2023-09-13,2023-09-13,1445,19,Mission,622,BATTERY ON A FIREFIGHTER,38,M,W,14600    LANARK                       ST,34.2179,-118.4516
231914186,2023-09-13,2023-09-12,2030,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),38,F,H,9200    KESTER                       AV,34.2374,-118.4565
231914147,2023-09-13,2023-09-13,1445,19,Mission,625,OTHER ASSAULT,43,M,C,14600    LANARK                       ST,34.2179,-118.4516
232114245,2023-09-14,2023-09-12,1703,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,6700    FALLBROOK                    AV,34.1883,-118.6274
231914152,2023-09-14,2023-09-13,800,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,9400    VAN NUYS                     BL,34.2410,-118.4502
232114136,2023-09-14,2023-09-14,710,21,Topanga,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",54,M,W,6600    FALLBROOK                    AV,34.1883,-118.6274
231914139,2023-09-14,2023-09-14,555,19,Mission,310,BURGLARY,47,M,H,9200    WILLIS                       AV,34.2378,-118.4552
231417186,2023-09-14,2023-09-13,700,14,Pacific,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,12500    WAGNER                       ST,33.9888,-118.4212
231914168,2023-09-14,2023-09-10,1140,19,Mission,901,VIOLATION OF RESTRAINING ORDER,47,F,H,14600    BLYTHE                       ST,34.2152,-118.4510
231914149,2023-09-14,2023-09-13,210,19,Mission,888,TRESPASSING,46,F,H,9000    CEDROS                       AV,34.2336,-118.4535
232114140,2023-09-14,2023-09-14,735,21,Topanga,624,BATTERY - SIMPLE ASSAULT,90,M,W,22600    KITTRIDGE                    ST,34.1915,-118.6185
231914236,2023-09-14,2023-09-12,309,19,Mission,480,BIKE - STOLEN,46,M,H,8000    LENNOX                       AV,34.2175,-118.4450
231715189,2023-09-14,2023-09-14,820,17,Devonshire,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),56,M,W,11200    CORBIN                       AV,34.2749,-118.5621
231914180,2023-09-14,2023-09-14,1900,19,Mission,813,CHILD ANNOYING (17YRS & UNDER),16,F,A,8100    LENNOX                       AV,34.2189,-118.4454
231914193,2023-09-15,2023-09-08,1800,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,8500    WILLIS                       AV,34.2247,-118.4553
231914197,2023-09-15,2023-09-15,445,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,14700    TITUS                        ST,34.2197,-118.4536
231914178,2023-09-15,2023-09-14,2345,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,8000    VAN NUYS                     BL,34.2164,-118.4488
231914181,2023-09-15,2023-09-14,1600,19,Mission,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",21,F,H,8400    VAN NUYS                     BL,34.2229,-118.4487
231417576,2023-09-15,2023-07-02,155,14,Pacific,354,THEFT OF IDENTITY,30,F,W,12400    FIELDING CIR,33.9791,-118.4092
231914194,2023-09-15,2023-09-15,440,19,Mission,310,BURGLARY,48,M,X,8100    VAN NUYS                     BL,34.2180,-118.4488
231914176,2023-09-15,2023-09-15,111,19,Mission,510,VEHICLE - STOLEN,0,X,X,14900    ROSCOE                       BL,34.2265,-118.4565
231900922,2023-09-16,2023-09-15,1745,19,Mission,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",16,M,H,8800    KESTER                       AV,34.2301,-118.4575
232114191,2023-09-16,2023-09-16,610,21,Topanga,210,ROBBERY,35,M,X,22900    VICTORY                      BL,34.1865,-118.6258
231914224,2023-09-16,2023-09-16,35,19,Mission,888,TRESPASSING,57,F,H,8500    TILDEN                       AV,34.2248,-118.4468
231914208,2023-09-16,2023-09-14,2130,19,Mission,624,BATTERY - SIMPLE ASSAULT,26,M,H,8600    WOODMAN                      AV,34.2269,-118.4394
231914205,2023-09-16,2023-09-15,700,19,Mission,310,BURGLARY,88,F,H,14600    BLYTHE                       ST,34.2152,-118.4510
231914218,2023-09-16,2023-09-15,2000,19,Mission,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,H,8300    VAN NUYS                     BL,34.2215,-118.4488
231914226,2023-09-16,2023-09-16,942,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",48,M,X,8300    VAN NUYS                     BL,34.2215,-118.4488
231914211,2023-09-16,2023-09-13,1017,19,Mission,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,O,8800    CEDROS                       AV,34.2301,-118.4535
231914257,2023-09-17,2023-09-17,1350,19,Mission,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),33,M,H,8300    VAN NUYS                     BL,34.2215,-118.4488
231914252,2023-09-17,2023-09-16,2330,19,Mission,624,BATTERY - SIMPLE ASSAULT,22,F,H,ROSCOE                       BL,34.2184,-118.4547
231914242,2023-09-17,2023-09-16,1350,19,Mission,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,H,8400    VAN NUYS                     BL,34.2229,-118.4487
231417343,2023-09-17,2023-09-16,1240,14,Pacific,763,STALKING,22,M,H,12600    BLUFF CREEK                  DR,33.9759,-118.4117
231914266,2023-09-17,2023-09-15,1900,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",54,M,H,14600    RAYEN                        ST,34.2337,-118.4536
231914273,2023-09-18,2023-09-17,2020,19,Mission,626,INTIMATE PARTNER - SIMPLE ASSAULT,47,F,A,8500    TOBIAS                       AV,34.2248,-118.4517
231417520,2023-09-18,2023-09-18,248,14,Pacific,440,THEFT PLAIN - PETTY ($950 & UNDER),40,F,O,12000    ANETA                        ST,33.9861,-118.4079
231914274,2023-09-18,2023-09-17,1830,19,Mission,624,BATTERY - SIMPLE ASSAULT,56,M,H,14800    CHASE                        ST,34.2247,-118.4553
231914382,2023-09-18,2023-06-01,1548,19,Mission,354,THEFT OF IDENTITY,38,M,H,9200    WAKEFIELD                    AV,34.2376,-118.4481
231914271,2023-09-18,2023-08-01,1410,19,Mission,354,THEFT OF IDENTITY,67,M,U,9000    CEDROS                       AV,34.2336,-118.4535
231914291,2023-09-18,2023-09-18,416,19,Mission,310,BURGLARY,46,M,H,7900    VAN NUYS                     BL,34.2143,-118.4488
231417413,2023-09-18,2023-08-14,1700,14,Pacific,649,DOCUMENT FORGERY / STOLEN FELONY,0,X,X,5400 S  CENTINELA                    AV,33.9836,-118.4118
231715371,2023-09-18,2023-09-18,2040,17,Devonshire,210,ROBBERY,0,X,X,19800    RINALDI                      ST,34.2750,-118.5657
231417859,2023-09-18,2023-09-17,2100,14,Pacific,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",26,M,W,4900 S  CENTINELA                    AV,33.9884,-118.4177
232114300,2023-09-18,2023-09-14,1630,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,W,6600    FALLBROOK                    AV,34.1883,-118.6274
231914265,2023-09-18,2023-09-17,1030,19,Mission,330,BURGLARY FROM VEHICLE,48,F,W,8400    MURIETTA                     AV,34.2239,-118.4394
231417373,2023-09-18,2023-09-16,1,14,Pacific,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,12600    BRADDOCK                     DR,33.9868,-118.4233
230513654,2023-09-18,2023-09-18,1030,5,Harbor,310,BURGLARY,30,F,H,1400 W  190TH                        ST,33.8584,-118.3022
231914315,2023-09-19,2023-09-18,815,19,Mission,330,BURGLARY FROM VEHICLE,26,F,F,14300    ROSCOE                       BL,34.2264,-118.4493
231914323,2023-09-19,2023-09-18,1700,19,Mission,888,TRESPASSING,0,M,O,8500    VAN NUYS                     BL,34.2250,-118.4488
232114308,2023-09-19,2023-09-19,930,21,Topanga,624,BATTERY - SIMPLE ASSAULT,85,M,A,23100    VICTORY                      BL,34.1864,-118.6303
231914314,2023-09-19,2023-09-18,830,19,Mission,330,BURGLARY FROM VEHICLE,37,M,F,14300    ROSCOE                       BL,34.2264,-118.4493
231914364,2023-09-19,2023-09-19,1450,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,O,LORNE                        ST,34.2153,-118.4519
232114310,2023-09-19,2023-09-19,930,21,Topanga,624,BATTERY - SIMPLE ASSAULT,54,M,A,23100    VICTORY                      BL,34.1864,-118.6303
231417844,2023-09-19,2023-09-16,1350,14,Pacific,354,THEFT OF IDENTITY,35,F,B,12600    BLUFF CREEK                  DR,33.9759,-118.4117
232114379,2023-09-19,2023-09-13,1850,21,Topanga,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,M,W,6600    FALLBROOK                    AV,34.1883,-118.6274
231914320,2023-09-19,2023-09-18,1720,19,Mission,480,BIKE - STOLEN,38,F,W,14200    GRAMMAR                      PL,34.2275,-118.4430
231715715,2023-09-19,2023-09-04,1751,17,Devonshire,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,X,X,20000    RINALDI                      ST,34.2756,-118.5702
231914317,2023-09-19,2023-09-17,2300,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",47,M,H,8500    TOBIAS                       AV,34.2248,-118.4517
231914348,2023-09-19,2023-09-17,1700,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,14700    STRATHERN                    ST,34.2161,-118.4531
231914370,2023-09-19,2023-09-19,1952,19,Mission,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",46,M,H,14200    COMMUNITY                    ST,34.2226,-118.4438
232114296,2023-09-19,2023-09-19,430,21,Topanga,510,VEHICLE - STOLEN,0,X,X,22400    OXNARD                       ST,34.1885,-118.6190
231914347,2023-09-19,2023-09-15,1900,19,Mission,510,VEHICLE - STOLEN,0,X,X,9200    VAN NUYS                     BL,34.2386,-118.4464
231914346,2023-09-19,2023-09-05,1200,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,14500    NORDHOFF                     ST,34.2354,-118.4480
231914309,2023-09-19,2023-09-18,1620,19,Mission,624,BATTERY - SIMPLE ASSAULT,51,M,W,8900    WILLIS                       AV,34.2318,-118.4553
231914306,2023-09-19,2023-09-18,2200,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,O,8400    CEDROS                       AV,34.2231,-118.4536
231417480,2023-09-19,2023-09-19,1430,14,Pacific,625,OTHER ASSAULT,33,M,H,12900 W  JEFFERSON,33.9805,-118.4111
230513711,2023-09-19,2023-09-15,700,5,Harbor,510,VEHICLE - STOLEN,0,X,X,900 W  190TH                        ST,33.8588,-118.2905
231914396,2023-09-20,2023-09-15,630,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,9000    TOBIAS                       AV,34.2336,-118.4517
231914375,2023-09-20,2023-09-20,400,19,Mission,510,VEHICLE - STOLEN,0,X,X,CHASE                        ST,34.2247,-118.4575
231417527,2023-09-20,2023-09-19,1200,14,Pacific,480,BIKE - STOLEN,46,F,W,4900 S  CENTINELA                    AV,33.9884,-118.4177
231417538,2023-09-20,2023-09-20,2010,14,Pacific,310,BURGLARY,27,M,A,12000    JUNIETTE                     ST,33.9844,-118.4059
231914377,2023-09-20,2023-09-19,2300,19,Mission,510,VEHICLE - STOLEN,0,X,X,8300    WILLIS                       AV,34.2215,-118.4553
231914422,2023-09-20,2023-09-20,2225,19,Mission,626,INTIMATE PARTNER - SIMPLE ASSAULT,32,F,H,14600    GLEDHILL                     ST,34.2413,-118.4502
231914394,2023-09-20,2023-09-18,1630,19,Mission,310,BURGLARY,0,F,W,8400    CEDROS                       AV,34.2265,-118.4565
232115105,2023-09-20,2023-08-16,1337,21,Topanga,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),35,M,X,6600    FALLBROOK                    AV,34.1883,-118.6274
231914379,2023-09-20,2023-09-18,800,19,Mission,510,VEHICLE - STOLEN,0,X,X,CHASE                        ST,34.2247,-118.4553
231914380,2023-09-20,2023-09-20,400,19,Mission,510,VEHICLE - STOLEN,0,X,X,8400    STANSBURY                    AV,34.2239,-118.4408
231914387,2023-09-20,2023-09-19,750,19,Mission,510,VEHICLE - STOLEN,0,X,X,8800    KESTER                       AV,34.2301,-118.4575
231914421,2023-09-20,2023-08-27,1700,19,Mission,624,BATTERY - SIMPLE ASSAULT,26,M,H,8700    CEDROS                       AV,34.2265,-118.4565
232114372,2023-09-20,2023-09-15,1437,21,Topanga,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,M,W,6600    FALLBROOK                    AV,34.1883,-118.6274
231914427,2023-09-21,2023-09-21,200,19,Mission,626,INTIMATE PARTNER - SIMPLE ASSAULT,29,F,H,14200    COMMUNITY                    ST,34.2226,-118.4438
231914443,2023-09-21,2023-09-21,1125,19,Mission,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),7,F,H,8700    TOBIAS                       AV,34.2280,-118.4517
231701226,2023-09-21,2023-09-21,1750,17,Devonshire,310,BURGLARY,53,M,W,19600    TULSA                        ST,34.2691,-118.5616
232100806,2023-09-21,2023-09-21,900,21,Topanga,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,56,F,W,23000    OXNARD                       ST,34.1791,-118.6277
231914472,2023-09-21,2023-09-21,1300,19,Mission,662,"BUNCO, GRAND THEFT",30,F,A,9400    NATICK                       AV,34.2411,-118.4572
231914452,2023-09-21,2023-09-21,1630,19,Mission,624,BATTERY - SIMPLE ASSAULT,54,F,H,ROSCOE,34.2215,-118.4488
231914432,2023-09-21,2023-09-20,2035,19,Mission,510,VEHICLE - STOLEN,0,X,X,14600    NORDHOFF                     ST,34.2354,-118.4502
231914466,2023-09-21,2023-09-21,420,19,Mission,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,9000    WOODMAN                      AV,34.2342,-118.4436
231914453,2023-09-21,2023-09-21,1730,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",47,M,H,14800    RAYEN                        ST,34.2318,-118.4553
231715657,2023-09-21,2023-09-21,1615,17,Devonshire,330,BURGLARY FROM VEHICLE,42,F,O,RINALDI,34.2756,-118.5701
231417628,2023-09-22,2023-09-19,1500,14,Pacific,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,CULVER,33.9859,-118.4250
232114521,2023-09-22,2023-09-18,730,21,Topanga,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",26,F,O,22800    VANOWEN                      ST,34.1937,-118.6234
231914460,2023-09-22,2023-09-21,1715,19,Mission,330,BURGLARY FROM VEHICLE,53,M,H,8100    KATHERINE                    AV,34.2185,-118.4417
231417625,2023-09-22,2023-09-21,1900,14,Pacific,510,VEHICLE - STOLEN,0,X,X,12300    BRADDOCK                     DR,33.9903,-118.4180
231417759,2023-09-22,2023-09-22,1447,14,Pacific,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,X,X,12900 W  JEFFERSON                    BL,33.9805,-118.4111
231914738,2023-09-22,2023-09-20,1500,19,Mission,626,INTIMATE PARTNER - SIMPLE ASSAULT,19,F,H,8400    KATHERINE                    AV,34.2238,-118.4428
231914448,2023-09-22,2023-09-20,1945,19,Mission,510,VEHICLE - STOLEN,0,X,X,8700    VAN NUYS                     BL,34.2276,-118.4500
232114510,2023-09-22,2023-09-02,1900,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,W,6600    FALLBROOK                    AV,34.1883,-118.6274
231914489,2023-09-22,2023-09-22,1,19,Mission,510,VEHICLE - STOLEN,0,X,X,8500    CEDROS                       AV,34.2247,-118.4536
231914514,2023-09-23,2023-09-22,2130,19,Mission,510,VEHICLE - STOLEN,0,X,X,14600    NOVICE                       ST,34.2437,-118.4512
231914517,2023-09-23,2023-09-21,930,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,M,W,8800    VAN NUYS                     BL,34.2301,-118.4502
231417690,2023-09-23,2023-09-23,1830,14,Pacific,626,INTIMATE PARTNER - SIMPLE ASSAULT,51,F,O,13000    PACIFIC PROM,33.9759,-118.4156
232114496,2023-09-23,2023-09-22,2230,21,Topanga,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",39,F,O,6600    FALLBROOK                    AV,34.1883,-118.6274
231914502,2023-09-23,2023-09-22,1530,19,Mission,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,11,F,H,14300    ROSCOE                       BL,34.2264,-118.4493
231914505,2023-09-23,2023-09-22,2120,19,Mission,510,VEHICLE - STOLEN,0,X,X,8500    TOBIAS                       AV,34.2248,-118.4517
231914529,2023-09-23,2023-09-22,2130,19,Mission,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,H,CEDROS,34.2283,-118.4535
232114482,2023-09-23,2023-09-23,1230,21,Topanga,440,THEFT PLAIN - PETTY ($950 & UNDER),35,F,A,6500    FALLBROOK                    AV,34.1883,-118.6274
231900925,2023-09-23,2023-09-23,2020,19,Mission,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,28,M,H,8700    TOBIAS                       AV,34.2280,-118.4517
231417685,2023-09-23,2023-09-23,1920,14,Pacific,310,BURGLARY,50,M,H,5900    FIREFLY                      PL,33.9763,-118.4146
231914513,2023-09-23,2023-09-22,2130,19,Mission,510,VEHICLE - STOLEN,0,X,X,14600    NOVICE                       ST,34.2437,-118.4512
231914516,2023-09-23,2023-09-22,335,19,Mission,330,BURGLARY FROM VEHICLE,47,M,H,14800    BROADMOOR                    ST,34.2337,-118.4575
